Student_ID,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Assignment_Submission_Rate
STU183754,Female,24,HighSchool,Student,Vadodara,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,9.0,76.9,1,1.0,15,1,3.8,2,8,3,71.1,54.9,41.7,1,,UPI,1,0,4359.0,77.0,2,0,4.0,0,20.0
STU183755,Male,25,PhD,Student,Surat,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,42.0,72.1,1,11.5,5,4,7.3,4,6,9,57.8,62.9,52.4,2,2024-06-03,Credit Card,1,0,5480.0,57.0,0,1,3.3,0,40.0
STU183756,Male,17,Bachelor,Employed,Nagpur,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,18.0,34.4,2,0.5,4,5,5.5,3,7,5,53.8,85.1,34.3,2,2025-10-04,Scholarship,0,0,1161.0,42.0,0,2,2.4,0,30.0
STU183757,Female,24,Bachelor,Student,Surat,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,36.0,45.3,3,6.7,2,2,5.1,5,5,3,56.4,54.4,48.6,2,,Credit Card,1,0,5281.0,60.0,1,2,4.0,0,50.0
STU183758,Female,20,Master,Employed,Chennai,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,30.0,54.2,4,0.5,5,4,5.7,6,4,2,72.0,73.9,58.7,2,2024-11-11,NetBanking,1,1,4260.0,35.0,4,1,5.0,0,60.0
STU183759,Female,30,Bachelor,Student,Kolkata,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,46.0,59.3,2,19.8,0,8,6.1,4,6,2,63.8,74.7,48.5,6,2025-09-01,NetBanking,1,0,6520.0,64.0,1,0,5.0,1,40.0
STU183760,Female,27,Bachelor,Self-Employed,Pune,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,5,21.0,68.4,2,0.5,1,8,9.1,7,3,8,58.3,92.3,70.6,9,,Debit Card,1,0,3352.0,63.0,2,1,5.0,1,70.0
STU183761,Female,27,HighSchool,Employed,Kolkata,Tablet,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,35.0,83.3,2,11.3,10,4,6.6,1,9,2,50.3,54.5,37.9,2,,Free,0,0,0.0,73.0,2,0,4.1,0,10.0
STU183762,Female,21,Bachelor,Employed,Surat,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,31.0,74.5,5,0.5,17,6,2.3,5,5,3,92.3,63.4,59.3,3,,Debit Card,1,0,4337.0,80.0,0,1,3.3,1,50.0
STU183763,Female,21,Bachelor,Student,Nagpur,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,27.0,31.4,0,0.5,3,4,3.3,4,6,1,70.5,81.8,39.1,2,,UPI,1,0,4259.0,91.0,0,2,3.7,1,40.0
STU183764,Male,41,Bachelor,Student,Chennai,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,10.0,61.3,3,0.5,4,7,4.2,4,6,2,79.7,75.0,49.2,4,2025-05-10,Free,0,0,0.0,25.0,5,1,4.5,0,40.0
STU183765,Male,22,Bachelor,Student,Bhopal,Laptop,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,7,51.0,62.1,0,10.9,10,7,3.6,4,6,5,96.1,66.6,49.1,5,2024-02-11,Free,0,0,0.0,59.0,4,2,4.0,0,40.0
STU183766,Female,32,Master,Student,Indore,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,44.0,57.3,3,0.5,0,5,10.0,7,3,3,71.3,91.7,66.6,5,,UPI,1,0,5663.0,90.0,2,2,5.0,1,70.0
STU183767,Male,17,Master,Unemployed,Lucknow,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,43.0,61.7,3,10.7,0,5,9.1,5,4,8,77.9,64.5,54.8,3,,UPI,1,0,5003.0,100.0,0,0,5.0,1,55.56
STU183768,Female,35,Bachelor,Employed,Chennai,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,42.0,53.0,3,3.5,8,5,2.7,7,3,6,77.6,49.8,63.0,0,,UPI,1,0,4373.0,67.0,3,1,3.7,0,70.0
STU183769,Female,17,Diploma,Student,Kolkata,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,15.0,74.4,3,0.5,2,2,7.6,3,7,4,48.0,71.9,47.6,3,2024-02-11,Free,0,0,0.0,74.0,0,1,3.5,0,30.0
STU183770,Female,23,Bachelor,Student,Vadodara,Mobile,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,20.0,62.4,1,0.6,0,4,4.7,4,6,5,63.5,96.7,50.7,0,2024-10-08,UPI,1,0,6028.0,84.0,2,2,3.4,1,40.0
STU183771,Female,34,HighSchool,Student,Vadodara,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,18.0,46.6,2,5.4,0,1,4.0,3,6,3,84.7,75.9,38.1,4,,Credit Card,1,0,4740.0,50.0,3,1,3.1,0,33.33
STU183772,Female,28,Bachelor,Employed,Bhopal,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,35.0,34.8,1,0.5,3,7,3.3,6,4,4,64.6,80.1,52.2,2,,Debit Card,1,0,4423.0,79.0,1,1,3.4,0,60.0
STU183773,Female,29,Bachelor,Employed,Surat,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,33.0,79.9,6,0.5,16,8,3.5,4,6,1,73.5,38.1,53.9,0,,Debit Card,1,0,5233.0,61.0,2,4,3.7,0,40.0
STU183774,Other,20,Bachelor,Employed,Indore,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,37.0,47.8,1,0.5,3,4,8.1,2,8,4,81.1,62.7,31.9,4,2025-03-03,Debit Card,1,0,4088.0,48.0,5,2,4.3,0,20.0
STU183775,Female,25,Bachelor,Student,Jaipur,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,30.0,47.1,5,5.6,0,4,8.9,5,5,3,89.3,61.3,49.6,2,2025-05-09,Free,0,0,0.0,61.0,6,0,3.0,0,50.0
STU183776,Female,17,Master,Student,Lucknow,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,29.0,78.0,3,0.5,6,8,3.0,6,4,8,82.7,91.2,67.9,2,,Debit Card,1,0,4511.0,50.0,1,0,4.5,1,60.0
STU183777,Male,18,Master,Employed,Hyderabad,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,40.0,64.2,1,1.6,37,5,9.4,4,6,2,59.8,31.5,48.0,2,2024-12-02,Credit Card,1,0,4734.0,43.0,3,0,3.5,1,40.0
STU183778,Male,17,HighSchool,Employed,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,46.0,81.7,3,8.3,4,2,3.0,4,6,3,66.2,54.0,55.3,1,,Free,0,0,0.0,74.0,1,2,3.7,0,40.0
STU183779,Female,26,Master,Employed,Bengaluru,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,35.0,68.2,2,5.2,3,3,6.3,5,5,7,74.4,58.0,56.8,4,,Debit Card,1,0,4287.0,81.0,1,1,5.0,0,50.0
STU183780,Female,18,Bachelor,Employed,Chennai,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,28.0,75.3,1,10.3,4,4,3.9,3,7,1,64.6,58.3,47.3,1,,Credit Card,1,0,6717.0,65.0,3,0,4.1,0,30.0
STU183781,Female,28,Bachelor,Student,Chennai,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,34.0,65.8,1,8.5,4,4,8.1,6,4,7,100.0,100.0,64.0,3,2025-01-01,Debit Card,1,0,5322.0,75.0,2,1,4.6,1,60.0
STU183782,Male,17,Bachelor,Student,Nagpur,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,5,27.0,88.5,0,4.9,17,3,7.1,4,6,2,60.7,64.0,58.2,3,,Scholarship,0,0,589.0,69.0,5,1,2.8,1,40.0
STU183783,Female,25,Master,Student,Vadodara,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,51.0,69.9,2,7.3,1,6,7.4,6,4,5,79.0,38.5,62.4,9,2024-11-03,Free,0,0,0.0,65.0,6,1,5.0,0,60.0
STU183784,Male,17,Bachelor,Student,Bhopal,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,23.0,60.4,2,0.5,0,4,4.2,6,4,3,81.7,77.8,61.0,6,,NetBanking,1,0,3143.0,59.0,2,1,4.6,0,60.0
STU183785,Female,33,Master,Employed,Chennai,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,54.0,59.6,2,2.1,14,4,5.5,5,5,6,82.6,74.7,54.6,2,,NetBanking,1,0,5317.0,41.0,1,0,2.7,0,50.0
STU183786,Female,21,Bachelor,Employed,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,9,47.0,72.0,2,4.9,3,8,5.0,8,2,4,67.8,59.3,76.2,2,2025-02-01,Free,0,0,0.0,100.0,5,2,4.3,0,80.0
STU183787,Male,27,Bachelor,Student,Mumbai,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,47.0,58.5,6,0.5,11,6,8.8,9,0,6,84.5,86.0,78.8,4,,Debit Card,1,1,2855.0,97.0,2,1,3.7,0,100.0
STU183788,Male,18,Bachelor,Employed,Surat,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,8,44.0,77.6,2,8.7,15,5,6.2,4,6,6,76.3,67.9,54.6,4,,Debit Card,1,0,3422.0,57.0,1,0,4.3,1,40.0
STU183789,Female,17,HighSchool,Unemployed,Kolkata,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,8,28.0,57.8,1,1.1,8,7,4.9,1,9,0,80.1,64.1,29.4,0,,Free,0,0,0.0,57.0,4,1,3.9,1,10.0
STU183790,Male,19,PhD,Student,Lucknow,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,7,51.0,25.9,1,4.1,13,5,9.8,4,6,6,71.0,88.7,37.5,2,2024-06-11,Scholarship,0,1,1228.0,69.0,2,0,4.2,0,40.0
STU183791,Male,24,Diploma,Employed,Kolkata,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,32.0,42.6,1,2.9,9,4,4.0,6,4,3,94.4,99.8,55.9,6,,Credit Card,1,1,4103.0,55.0,3,3,3.8,1,60.0
STU183792,Female,25,Bachelor,Student,Jaipur,Laptop,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,31.0,78.4,0,0.5,7,5,3.6,2,8,1,69.7,40.0,41.5,4,,UPI,1,0,6473.0,62.0,0,1,3.5,0,20.0
STU183793,Male,25,Bachelor,Unemployed,Hyderabad,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,46.0,33.9,1,1.8,4,4,9.9,7,3,1,61.0,93.1,58.5,1,,NetBanking,1,0,6818.0,66.0,1,1,2.7,0,70.0
STU183794,Male,24,Master,Employed,Lucknow,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,36.0,69.7,0,10.6,4,5,8.2,4,6,1,79.8,74.0,52.1,1,2024-10-07,NetBanking,1,0,3055.0,75.0,1,0,4.6,0,40.0
STU183795,Male,24,Master,Student,Nagpur,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,14.0,89.4,1,4.6,0,4,2.9,6,4,3,70.7,76.5,71.1,3,2024-12-11,NetBanking,1,1,4161.0,70.0,1,2,3.9,1,60.0
STU183796,Female,29,HighSchool,Employed,Nagpur,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,33.0,50.0,1,3.4,0,2,6.2,6,4,2,66.9,58.6,56.4,3,2025-10-06,Free,0,0,0.0,94.0,1,0,4.5,0,60.0
STU183797,Female,32,Bachelor,Employed,Chennai,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,25.0,65.4,2,1.5,29,1,4.6,5,5,4,92.1,49.4,55.3,2,,Credit Card,1,0,3731.0,100.0,2,2,3.7,1,50.0
STU183798,Male,17,Bachelor,Unemployed,Pune,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,31.0,44.3,2,5.9,8,5,9.0,3,7,5,84.1,60.8,36.5,2,,NetBanking,1,0,4888.0,83.0,2,0,4.2,1,30.0
STU183799,Male,21,Bachelor,Employed,Lucknow,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,37.0,60.1,2,0.5,22,3,10.0,3,7,4,59.8,51.1,41.6,1,2024-12-02,Credit Card,1,1,2878.0,52.0,5,2,4.8,0,30.0
STU183800,Male,34,Bachelor,Employed,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,27.0,76.8,1,0.5,0,5,5.4,6,4,6,73.3,65.2,66.1,1,,NetBanking,1,0,5312.0,56.0,2,2,3.9,1,60.0
STU183801,Female,30,HighSchool,Student,Delhi,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,42.0,75.7,0,7.6,2,6,4.7,1,9,5,64.6,53.8,35.2,4,2025-10-08,Free,0,0,0.0,77.0,2,0,5.0,0,10.0
STU183802,Male,29,Bachelor,Student,Pune,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,25.0,70.4,1,0.5,7,6,9.9,4,6,3,68.1,86.7,53.0,3,2025-01-03,UPI,1,0,5464.0,70.0,2,0,3.8,1,40.0
STU183803,Male,27,Bachelor,Student,Jaipur,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,8,27.0,78.8,4,14.5,2,6,5.9,4,6,5,68.6,55.1,54.3,2,,UPI,1,0,6783.0,51.0,1,0,5.0,1,40.0
STU183804,Female,29,Bachelor,Self-Employed,Bhopal,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,6,41.0,88.7,3,9.0,0,4,8.9,8,2,5,67.3,80.7,83.1,3,2025-07-09,Debit Card,1,0,3311.0,83.0,4,0,4.1,1,80.0
STU183805,Male,27,Bachelor,Unemployed,Nagpur,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,39.0,58.0,4,0.5,2,4,8.5,4,6,7,94.2,85.8,48.6,5,,Free,0,1,0.0,61.0,2,1,4.3,0,40.0
STU183806,Male,27,Bachelor,Student,Bhopal,Laptop,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,25.0,79.7,1,0.5,26,7,3.7,4,6,3,52.4,61.0,55.0,1,,UPI,1,0,6318.0,75.0,1,0,5.0,1,40.0
STU183807,Female,17,Master,Employed,Bengaluru,Laptop,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,1,18.0,77.8,2,0.5,7,7,7.0,2,8,0,63.7,62.6,42.4,1,,UPI,1,0,4282.0,70.0,3,1,3.8,0,20.0
STU183808,Male,33,Master,Employed,Vadodara,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,33.0,78.9,1,0.5,5,7,6.9,6,4,2,96.1,100.0,68.6,4,,Debit Card,1,0,4328.0,86.0,5,0,4.8,0,60.0
STU183809,Male,17,Diploma,Student,Ahmedabad,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,1,35.0,45.7,0,3.7,14,4,3.0,4,6,5,73.9,57.5,42.9,1,2024-04-12,Credit Card,1,0,5961.0,58.0,2,1,3.3,0,40.0
STU183810,Male,28,Master,Employed,Lucknow,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,20.0,82.0,1,0.5,1,5,8.6,2,8,4,81.4,71.6,44.3,2,,Scholarship,0,0,1096.0,93.0,3,1,4.9,0,20.0
STU183811,Male,27,Master,Unemployed,Ahmedabad,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,32.0,86.2,0,0.5,1,3,5.9,5,5,6,51.7,55.7,63.0,4,,Free,0,1,0.0,48.0,2,1,3.6,1,50.0
STU183812,Female,24,Bachelor,Employed,Chennai,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,4,33.0,56.8,0,14.2,4,10,6.7,4,6,8,85.9,73.5,47.6,3,2025-11-07,Debit Card,1,0,3253.0,92.0,5,1,2.7,1,40.0
STU183813,Female,17,Master,Employed,Ahmedabad,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,4,21.0,33.4,2,0.5,7,3,5.2,4,6,7,81.8,62.2,38.8,3,,Credit Card,1,0,4404.0,77.0,2,2,4.0,0,40.0
STU183814,Male,25,Master,Employed,Surat,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,17.0,44.9,2,0.5,9,3,2.5,4,6,1,69.0,46.9,42.0,2,,UPI,1,1,3471.0,79.0,1,5,4.2,0,40.0
STU183815,Female,23,Bachelor,Employed,Vadodara,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,22.0,31.9,2,7.3,6,2,3.6,3,7,4,59.4,54.4,31.9,1,,UPI,1,1,3939.0,58.0,2,0,3.9,1,30.0
STU183816,Male,23,Bachelor,Employed,Lucknow,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,38.0,51.6,3,0.5,3,7,10.0,4,6,5,62.7,51.0,44.6,2,,Free,0,0,0.0,60.0,2,0,4.2,0,40.0
STU183817,Female,32,HighSchool,Unemployed,Kolkata,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,40.0,80.8,2,2.3,10,2,6.5,7,3,4,59.3,87.3,74.6,0,2024-11-02,UPI,1,0,5923.0,95.0,3,0,3.8,1,70.0
STU183818,Female,29,Bachelor,Employed,Chennai,Tablet,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,33.0,37.6,2,0.5,8,6,6.5,5,5,4,71.3,54.7,45.9,3,2024-07-01,NetBanking,1,0,3543.0,96.0,2,3,4.9,0,50.0
STU183819,Female,32,Master,Unemployed,Vadodara,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,64.0,51.0,6,9.1,9,8,5.9,6,4,9,69.8,72.6,57.5,0,,NetBanking,1,0,3432.0,96.0,5,1,4.7,0,60.0
STU183820,Female,28,Bachelor,Employed,Lucknow,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,37.0,68.2,2,0.5,0,6,3.9,3,7,5,84.8,86.5,46.2,5,2024-11-01,Free,0,1,0.0,45.0,5,0,4.7,1,30.0
STU183821,Male,20,Master,Employed,Bengaluru,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,42.0,88.8,1,4.2,18,9,1.9,4,6,3,55.4,55.5,57.8,4,,Debit Card,1,1,3664.0,75.0,2,4,4.1,1,40.0
STU183822,Female,24,Bachelor,Employed,Chennai,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,36.0,59.6,2,0.5,6,8,8.1,5,5,6,52.1,65.9,54.2,4,,NetBanking,1,0,4160.0,90.0,2,4,4.7,0,50.0
STU183823,Female,30,Bachelor,Student,Vadodara,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,47.0,65.4,0,1.9,0,1,7.1,4,5,4,79.8,53.1,49.5,5,2024-04-01,UPI,1,0,5220.0,51.0,0,3,4.4,1,44.44
STU183824,Male,24,Bachelor,Self-Employed,Hyderabad,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,35.0,54.9,2,0.5,0,2,10.0,3,7,6,55.7,43.0,39.4,1,,NetBanking,1,0,5257.0,75.0,4,2,4.2,0,30.0
STU183825,Male,17,Diploma,Student,Vadodara,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,13.0,27.7,4,3.1,0,8,6.5,3,7,1,84.7,64.8,30.9,2,2025-06-05,Free,0,0,0.0,56.0,1,2,3.3,1,30.0
STU183826,Female,39,Bachelor,Employed,Pune,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,34.0,67.2,1,1.3,2,5,5.6,4,6,3,75.7,53.9,50.2,2,,UPI,1,0,4891.0,88.0,0,2,4.2,1,40.0
STU183827,Female,22,Bachelor,Employed,Mumbai,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,33.0,63.6,2,3.5,5,6,8.9,7,3,3,67.5,65.9,67.5,3,2025-01-02,Scholarship,0,1,1650.0,64.0,5,0,3.4,1,70.0
STU183828,Male,36,Bachelor,Employed,Kolkata,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,22.0,71.8,1,3.7,8,6,4.9,5,5,6,70.4,69.3,58.6,4,,UPI,1,0,4858.0,42.0,1,1,3.7,1,50.0
STU183829,Female,29,Master,Self-Employed,Ahmedabad,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,7,40.0,47.0,2,7.9,1,3,7.0,5,5,6,66.2,76.4,50.3,1,2025-10-06,Debit Card,1,0,4037.0,66.0,2,1,5.0,0,50.0
STU183830,Other,18,Diploma,Employed,Bhopal,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,2,8.0,73.7,1,1.8,11,3,8.1,7,3,2,68.6,88.1,72.2,0,,UPI,1,0,4251.0,75.0,1,1,3.4,1,70.0
STU183831,Male,18,Bachelor,Unemployed,Mumbai,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,7,32.0,75.4,2,9.2,3,10,9.1,8,2,9,61.0,94.1,79.1,3,,Credit Card,1,0,4365.0,38.0,2,0,3.5,1,80.0
STU183832,Male,31,Bachelor,Student,Lucknow,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,23.0,71.2,1,0.5,12,5,3.4,5,5,4,58.9,74.9,58.7,3,,Credit Card,1,0,3409.0,33.0,1,2,3.4,1,50.0
STU183833,Male,23,Bachelor,Employed,Delhi,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,5,45.0,56.0,2,10.3,15,3,9.1,3,7,1,68.7,49.3,40.1,1,,Credit Card,1,0,3120.0,43.0,3,2,4.3,1,30.0
STU183834,Female,23,Bachelor,Employed,Ahmedabad,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,32.0,80.4,2,0.5,4,4,6.5,5,5,4,90.9,61.5,61.2,3,,Debit Card,1,0,4637.0,67.0,2,2,2.8,1,50.0
STU183835,Female,23,Bachelor,Student,Vadodara,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,40.0,70.3,6,3.8,11,4,6.9,3,6,3,60.6,69.4,46.1,0,,Scholarship,0,0,483.0,80.0,1,1,3.4,0,33.33
STU183836,Other,27,Bachelor,Employed,Delhi,Tablet,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,37.0,78.0,4,1.9,8,5,5.0,4,5,9,71.1,93.2,56.0,0,,UPI,1,0,5640.0,55.0,1,0,4.7,1,44.44
STU183837,Female,26,Bachelor,Employed,Delhi,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,31.0,60.3,1,6.6,3,3,9.3,5,5,2,80.0,86.1,55.4,0,2025-06-05,Debit Card,1,0,4011.0,78.0,2,0,4.9,1,50.0
STU183838,Female,29,Bachelor,Employed,Bengaluru,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,30.0,81.9,2,0.5,0,4,7.0,7,2,1,61.3,75.3,74.4,0,,Credit Card,1,1,5363.0,50.0,1,1,4.7,1,77.78
STU183839,Female,27,Master,Student,Kolkata,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,17.0,73.1,2,9.0,2,2,4.0,2,8,3,87.3,83.8,41.8,4,2024-04-03,Debit Card,1,0,4115.0,78.0,3,0,3.3,1,20.0
STU183840,Female,17,Diploma,Unemployed,Lucknow,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,4,42.0,54.3,2,4.5,4,9,4.9,3,7,5,60.7,78.4,40.9,3,2025-09-05,Free,0,0,0.0,72.0,2,1,5.0,1,30.0
STU183841,Male,30,HighSchool,Employed,Ahmedabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,38.0,84.6,2,2.1,8,6,0.5,4,6,4,89.7,59.8,56.6,6,2024-12-06,NetBanking,1,0,5466.0,98.0,0,1,4.1,0,40.0
STU183842,Male,17,Bachelor,Student,Kolkata,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,33.0,49.5,0,11.1,0,0,10.0,5,5,1,78.9,55.6,50.1,3,,Scholarship,0,0,709.0,68.0,4,1,2.6,1,50.0
STU183843,Female,23,HighSchool,Employed,Ahmedabad,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,2,28.0,55.8,2,12.7,0,2,3.8,5,5,3,61.6,82.0,53.6,1,2024-06-06,Credit Card,1,0,3670.0,100.0,0,1,4.0,0,50.0
STU183844,Male,25,HighSchool,Student,Delhi,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,34.0,72.6,4,7.9,3,7,6.8,6,4,1,81.3,81.8,65.5,1,,Credit Card,1,0,4112.0,73.0,3,1,2.7,0,60.0
STU183845,Male,22,Master,Student,Nagpur,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,45.0,79.6,7,0.5,1,7,7.0,6,4,4,68.0,49.2,66.3,0,,UPI,1,0,4154.0,49.0,2,1,5.0,1,60.0
STU183846,Male,20,Bachelor,Employed,Hyderabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,16.0,75.4,2,10.5,2,2,4.8,6,4,3,94.6,54.8,65.1,0,2025-06-01,Free,0,0,0.0,68.0,1,0,3.9,0,60.0
STU183847,Male,28,Master,Employed,Bhopal,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,18.0,58.2,1,7.3,0,3,5.8,6,4,5,71.6,63.7,59.6,1,,Credit Card,1,1,3724.0,77.0,1,0,4.0,0,60.0
STU183848,Male,26,Diploma,Employed,Kolkata,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,7,29.0,92.6,1,0.5,4,9,3.8,5,5,10,99.6,48.6,64.8,0,,Free,0,0,0.0,77.0,5,1,5.0,1,50.0
STU183849,Female,17,Bachelor,Employed,Kolkata,Tablet,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,26.0,54.7,0,0.5,1,9,6.5,6,4,1,63.2,68.4,58.6,3,2025-01-02,Debit Card,1,0,4500.0,80.0,4,0,4.9,1,60.0
STU183850,Female,30,Bachelor,Employed,Chennai,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,39.0,41.0,1,1.7,2,4,7.7,4,6,3,81.6,75.5,42.1,2,2025-08-05,Scholarship,0,0,843.0,73.0,4,0,4.3,1,40.0
